step,active_trains,avg_speed,congestion_index,overtake_events,junction_conflicts,dynamic_switches
1152,5,24.2,0.45000000000000007,0,1,0
1153,5,24.2,0.45000000000000007,0,1,0
1154,5,24.2,0.45000000000000007,0,1,0
1155,5,24.2,0.45000000000000007,0,1,0
1156,5,24.2,0.45000000000000007,0,1,0
1157,5,24.2,0.45000000000000007,0,1,0
1158,5,24.2,0.45000000000000007,0,1,0
1159,5,24.2,0.45000000000000007,0,1,0
1160,5,24.2,0.45000000000000007,0,1,0
1161,5,24.2,0.45000000000000007,0,1,0
1162,5,24.2,0.45000000000000007,0,1,0
1163,5,24.2,0.45000000000000007,0,1,0
1164,5,24.2,0.45000000000000007,0,1,0
1165,5,24.2,0.45000000000000007,0,1,0
1166,5,24.2,0.45000000000000007,0,1,0
1167,5,24.2,0.45000000000000007,0,1,0
1168,5,24.2,0.45000000000000007,0,1,0
1169,5,24.2,0.45000000000000007,0,1,0
1170,5,24.2,0.45000000000000007,0,1,0
1171,5,24.2,0.45000000000000007,0,1,0
1172,5,24.2,0.45000000000000007,0,1,0
1173,5,24.2,0.45000000000000007,0,1,0
1174,5,24.2,0.45000000000000007,0,1,0
1175,5,24.2,0.45000000000000007,0,1,0
1176,5,24.2,0.45000000000000007,0,1,0
1177,5,24.2,0.45000000000000007,0,1,0
1178,5,24.2,0.45000000000000007,0,1,0
1179,5,24.2,0.45000000000000007,0,1,0
1180,5,24.2,0.45000000000000007,0,1,0
1181,5,24.2,0.45000000000000007,0,1,0
1182,5,24.2,0.45000000000000007,0,1,0
1183,5,24.2,0.45000000000000007,0,1,0
1184,5,24.2,0.45000000000000007,0,1,0
1185,5,24.2,0.45000000000000007,0,1,0
1186,5,24.2,0.45000000000000007,0,1,0
1187,5,24.2,0.45000000000000007,0,1,0
1188,5,24.2,0.45000000000000007,0,1,0
1189,5,24.2,0.45000000000000007,0,1,0
1190,5,24.2,0.45000000000000007,0,1,0
1191,5,24.2,0.45000000000000007,0,1,0
1192,5,24.2,0.45000000000000007,0,1,0
1193,5,24.2,0.45000000000000007,0,1,0
1194,5,24.2,0.45000000000000007,0,1,0
1195,5,24.2,0.45000000000000007,0,1,0
1196,5,24.2,0.45000000000000007,0,1,0
1197,5,24.2,0.45000000000000007,0,1,0
1198,5,24.2,0.45000000000000007,0,1,0
1199,5,24.2,0.45000000000000007,0,1,0
1200,5,24.2,0.45000000000000007,0,1,0
1201,5,24.2,0.45000000000000007,0,1,0
1202,5,24.2,0.45000000000000007,0,1,0
1203,5,24.2,0.45000000000000007,0,1,0
1204,5,24.2,0.45000000000000007,0,1,0
1205,5,24.2,0.45000000000000007,0,1,0
1206,5,24.2,0.45000000000000007,0,1,0
1207,5,24.2,0.45000000000000007,0,1,0
1208,5,24.2,0.45000000000000007,0,1,0
1209,5,24.2,0.45000000000000007,0,1,0
1210,5,24.2,0.45000000000000007,0,1,0
1211,5,24.2,0.45000000000000007,0,1,0
1212,5,24.2,0.45000000000000007,0,1,0
1213,5,24.2,0.45000000000000007,0,1,0
1214,5,24.2,0.45000000000000007,0,1,0
1215,5,24.2,0.45000000000000007,0,1,0
1216,5,24.2,0.45000000000000007,0,1,0
1217,5,24.2,0.45000000000000007,0,1,0
1218,5,24.2,0.45000000000000007,0,1,0
1219,5,24.2,0.45000000000000007,0,1,0
1220,5,24.2,0.45000000000000007,0,1,0
1221,5,24.2,0.45000000000000007,0,1,0
1222,5,24.2,0.45000000000000007,0,1,0
1223,5,24.2,0.45000000000000007,0,1,0
1224,5,24.2,0.45000000000000007,0,1,0
1225,5,24.2,0.45000000000000007,0,1,0
1226,5,24.2,0.45000000000000007,0,1,0
1227,5,24.2,0.45000000000000007,0,1,0
1228,5,24.2,0.45000000000000007,0,1,0
1229,5,24.2,0.45000000000000007,0,1,0
1230,5,24.2,0.45000000000000007,0,1,0
1231,5,24.2,0.45000000000000007,0,1,0
1232,5,24.2,0.45000000000000007,0,1,0
1233,5,24.2,0.45000000000000007,0,1,0
1234,5,24.2,0.45000000000000007,0,1,0
1235,5,24.2,0.45000000000000007,0,1,0
1236,5,24.2,0.45000000000000007,0,1,0
1237,5,24.2,0.45000000000000007,0,1,0
1238,5,24.2,0.45000000000000007,0,1,0
1239,5,24.2,0.45000000000000007,0,1,0
1240,5,24.2,0.45000000000000007,0,1,0
1241,5,24.2,0.45000000000000007,0,1,0
1242,5,24.2,0.45000000000000007,0,1,0
1243,5,24.2,0.45000000000000007,0,1,0
1244,5,24.2,0.45000000000000007,0,1,0
1245,5,24.2,0.45000000000000007,0,1,0
1246,5,24.2,0.45000000000000007,0,1,0
1247,5,24.2,0.45000000000000007,0,1,0
1248,5,24.2,0.45000000000000007,0,1,0
1249,5,24.2,0.45000000000000007,0,1,0
1250,5,24.2,0.45000000000000007,0,1,0
1251,5,24.2,0.45000000000000007,0,1,0
1252,5,24.2,0.45000000000000007,0,1,0
1253,5,24.2,0.45000000000000007,0,1,0
1254,5,24.2,0.45000000000000007,0,1,0
1255,5,24.2,0.45000000000000007,0,1,0
1256,5,24.2,0.45000000000000007,0,1,0
1257,5,24.2,0.45000000000000007,0,1,0
1258,5,24.2,0.45000000000000007,0,1,0
1259,5,24.2,0.45000000000000007,0,1,0
1260,5,24.2,0.45000000000000007,0,1,0
1261,5,24.2,0.45000000000000007,0,1,0
1262,5,24.2,0.45000000000000007,0,1,0
1263,5,24.2,0.45000000000000007,0,1,0
1264,5,24.2,0.45000000000000007,0,1,0
1265,5,24.2,0.45000000000000007,0,1,0
1266,5,24.2,0.45000000000000007,0,1,0
1267,5,24.2,0.45000000000000007,0,1,0
1268,5,24.2,0.45000000000000007,0,1,0
1269,5,24.2,0.45000000000000007,0,1,0
1270,5,24.2,0.45000000000000007,0,1,0
1271,5,24.2,0.45000000000000007,0,1,0
1272,5,24.2,0.45000000000000007,0,1,0
1273,5,24.2,0.45000000000000007,0,1,0
1274,5,24.2,0.45000000000000007,0,1,0
1275,5,24.2,0.45000000000000007,0,1,0
1276,5,24.2,0.45000000000000007,0,1,0
1277,5,24.2,0.45000000000000007,0,1,0
1278,5,24.2,0.45000000000000007,0,1,0
1279,5,24.2,0.45000000000000007,0,1,0
1280,5,24.2,0.45000000000000007,0,1,0
1281,5,24.2,0.45000000000000007,0,1,0
1282,5,24.2,0.45000000000000007,0,1,0
1283,5,24.2,0.45000000000000007,0,1,0
1284,5,24.2,0.45000000000000007,0,1,0
1285,5,24.2,0.45000000000000007,0,1,0
1286,5,24.2,0.45000000000000007,0,1,0
1287,5,24.2,0.45000000000000007,0,1,0
1288,5,24.2,0.45000000000000007,0,1,0
1289,5,24.2,0.45000000000000007,0,1,0
1290,5,24.2,0.45000000000000007,0,1,0
1291,5,24.2,0.45000000000000007,0,1,0
1292,5,24.2,0.45000000000000007,0,1,0
1293,5,24.2,0.45000000000000007,0,1,0
1294,5,24.2,0.45000000000000007,0,1,0
1295,5,24.2,0.45000000000000007,0,1,0
1296,5,24.2,0.45000000000000007,0,1,0
1297,5,24.2,0.45000000000000007,0,1,0
1298,5,24.2,0.45000000000000007,0,1,0
1299,5,24.2,0.45000000000000007,0,1,0
1300,5,24.2,0.45000000000000007,0,1,0
1301,5,24.2,0.45000000000000007,0,1,0
1302,5,24.2,0.45000000000000007,0,1,0
1303,5,24.2,0.45000000000000007,0,1,0
1304,5,24.2,0.45000000000000007,0,1,0
1305,5,24.2,0.45000000000000007,0,1,0
1306,5,24.2,0.45000000000000007,0,1,0
1307,5,24.2,0.45000000000000007,0,1,0
1308,5,24.2,0.45000000000000007,0,1,0
1309,5,24.2,0.45000000000000007,0,1,0
1310,5,24.2,0.45000000000000007,0,1,0
1311,5,24.2,0.45000000000000007,0,1,0
1312,5,24.2,0.45000000000000007,0,1,0
1313,5,24.2,0.45000000000000007,0,1,0
1314,5,24.2,0.45000000000000007,0,1,0
1315,5,24.2,0.45000000000000007,0,1,0
1316,5,24.2,0.45000000000000007,0,1,0
1317,5,24.2,0.45000000000000007,0,1,0
1318,5,24.2,0.45000000000000007,0,1,0
1319,5,24.2,0.45000000000000007,0,1,0
1320,5,24.2,0.45000000000000007,0,1,0
1321,5,24.2,0.45000000000000007,0,1,0
1322,5,24.2,0.45000000000000007,0,1,0
1323,5,24.2,0.45000000000000007,0,1,0
1324,5,24.2,0.45000000000000007,0,1,0
1325,5,24.2,0.45000000000000007,0,1,0
1326,5,24.2,0.45000000000000007,0,1,0
1327,5,24.2,0.45000000000000007,0,1,0
1328,5,24.2,0.45000000000000007,0,1,0
1329,5,24.2,0.45000000000000007,0,1,0
1330,5,24.2,0.45000000000000007,0,1,0
1331,5,24.2,0.45000000000000007,0,1,0
1332,5,24.2,0.45000000000000007,0,1,0
1333,5,24.2,0.45000000000000007,0,1,0
1334,5,24.2,0.45000000000000007,0,1,0
1335,5,24.2,0.45000000000000007,0,1,0
1336,5,24.2,0.45000000000000007,0,1,0
1337,5,24.2,0.45000000000000007,0,1,0
1338,5,24.2,0.45000000000000007,0,1,0
1339,5,24.2,0.45000000000000007,0,1,0
1340,5,24.2,0.45000000000000007,0,1,0
1341,5,24.2,0.45000000000000007,0,1,0
1342,5,24.2,0.45000000000000007,0,1,0
1343,5,24.2,0.45000000000000007,0,1,0
1344,5,24.2,0.45000000000000007,0,1,0
1345,5,24.2,0.45000000000000007,0,1,0
1346,5,24.2,0.45000000000000007,0,1,0
1347,5,24.2,0.45000000000000007,0,1,0
1348,5,24.2,0.45000000000000007,0,1,0
1349,5,24.2,0.45000000000000007,0,1,0
1350,5,24.2,0.45000000000000007,0,1,0
1351,5,24.2,0.45000000000000007,0,1,0
1352,5,24.2,0.45000000000000007,0,1,0
1353,5,24.2,0.45000000000000007,0,1,0
1354,5,24.2,0.45000000000000007,0,1,0
1355,5,24.2,0.45000000000000007,0,1,0
1356,5,24.2,0.45000000000000007,0,1,0
1357,5,24.2,0.45000000000000007,0,1,0
1358,5,24.2,0.45000000000000007,0,1,0
1359,5,24.2,0.45000000000000007,0,1,0
1360,5,24.2,0.45000000000000007,0,1,0
1361,5,24.2,0.45000000000000007,0,1,0
1362,5,24.2,0.45000000000000007,0,1,0
1363,5,24.2,0.45000000000000007,0,1,0
1364,5,24.2,0.45000000000000007,0,1,0
1365,5,24.2,0.45000000000000007,0,1,0
1366,5,24.2,0.45000000000000007,0,1,0
1367,5,24.2,0.45000000000000007,0,1,0
1368,5,24.2,0.45000000000000007,0,1,0
1369,5,24.2,0.45000000000000007,0,1,0
1370,5,24.2,0.45000000000000007,0,1,0
1371,5,24.2,0.45000000000000007,0,1,0
1372,5,24.2,0.45000000000000007,0,1,0
1373,5,24.2,0.45000000000000007,0,1,0
1374,5,24.2,0.45000000000000007,0,1,0
1375,5,24.2,0.45000000000000007,0,1,0
1376,5,24.2,0.45000000000000007,0,1,0
1377,5,24.2,0.45000000000000007,0,1,0
1378,5,24.2,0.45000000000000007,0,1,0
1379,5,24.2,0.45000000000000007,0,1,0
1380,5,24.2,0.45000000000000007,0,1,0
1381,5,24.2,0.45000000000000007,0,1,0
1382,5,24.2,0.45000000000000007,0,1,0
1383,5,24.2,0.45000000000000007,0,1,0
1384,5,24.2,0.45000000000000007,0,1,0
1385,5,24.2,0.45000000000000007,0,1,0
1386,5,24.2,0.45000000000000007,0,1,0
1387,5,24.2,0.45000000000000007,0,1,0
1388,5,24.2,0.45000000000000007,0,1,0
1389,5,24.2,0.45000000000000007,0,1,0
1390,5,24.2,0.45000000000000007,0,1,0
1391,5,24.2,0.45000000000000007,0,1,0
1392,5,24.2,0.45000000000000007,0,1,0
1393,4,22.75,0.4829545454545454,0,1,0
1394,4,22.75,0.4829545454545454,0,1,0
1395,4,22.75,0.4829545454545454,0,1,0
1396,4,22.75,0.4829545454545454,0,1,0
1397,4,22.75,0.4829545454545454,0,1,0
1398,4,22.75,0.4829545454545454,0,1,0
1399,4,22.75,0.4829545454545454,0,1,0
1400,4,22.75,0.4829545454545454,0,1,0
1401,4,22.75,0.4829545454545454,0,1,0
1402,4,22.75,0.4829545454545454,0,1,0
1403,4,22.75,0.4829545454545454,0,1,0
1404,4,22.75,0.4829545454545454,0,1,0
1405,4,22.75,0.4829545454545454,0,1,0
1406,4,22.75,0.4829545454545454,0,1,0
1407,4,22.75,0.4829545454545454,0,1,0
1408,4,22.75,0.4829545454545454,0,1,0
1409,4,22.75,0.4829545454545454,0,1,0
1410,4,22.75,0.4829545454545454,0,1,0
1411,4,22.75,0.4829545454545454,0,1,0
1412,4,22.75,0.4829545454545454,0,1,0
1413,4,22.75,0.4829545454545454,0,1,0
1414,4,22.75,0.4829545454545454,0,1,0
1415,4,22.75,0.4829545454545454,0,1,0
1416,4,22.75,0.4829545454545454,0,1,0
1417,4,22.75,0.4829545454545454,0,1,0
1418,4,22.75,0.4829545454545454,0,1,0
1419,4,22.75,0.4829545454545454,0,1,0
1420,4,22.75,0.4829545454545454,0,1,0
1421,4,22.75,0.4829545454545454,0,1,0
1422,4,22.75,0.4829545454545454,0,1,0
1423,4,22.75,0.4829545454545454,0,1,0
1424,4,22.75,0.4829545454545454,0,1,0
1425,4,22.75,0.4829545454545454,0,1,0
1426,4,22.75,0.4829545454545454,0,1,0
1427,4,22.75,0.4829545454545454,0,1,0
1428,4,22.75,0.4829545454545454,0,1,0
1429,4,22.75,0.4829545454545454,0,1,0
1430,4,22.75,0.4829545454545454,0,1,0
1431,4,22.75,0.4829545454545454,0,1,0
1432,4,22.75,0.4829545454545454,0,1,0
1433,4,22.75,0.4829545454545454,0,1,0
1434,5,18.2,0.5863636363636364,0,1,0
1435,5,18.4,0.5818181818181818,0,1,0
1436,5,18.6,0.5772727272727272,0,1,0
1437,5,18.8,0.5727272727272728,0,1,0
1438,5,19.0,0.5681818181818181,0,1,0
1439,5,19.2,0.5636363636363637,0,1,0
1440,5,19.4,0.5590909090909091,0,1,0
1441,5,19.6,0.5545454545454545,0,1,0
1442,5,19.8,0.55,0,1,0
1443,5,19.960333333333335,0.5463560606060606,0,1,0
1444,5,19.76033333333333,0.5509015151515152,0,1,0
1445,5,19.560333333333332,0.5554469696969697,0,1,0
1446,5,19.360333333333333,0.5599924242424242,0,1,0
1447,5,19.160333333333334,0.5645378787878788,0,1,0
1448,5,18.960333333333335,0.5690833333333334,0,1,0
1449,5,18.848,0.5716363636363637,0,1,0
1450,5,18.848,0.5716363636363637,0,1,0
1451,5,18.848,0.5716363636363637,0,1,0
1452,5,18.848,0.5716363636363637,0,1,0
1453,5,18.848,0.5716363636363637,0,1,0
1454,5,18.848,0.5716363636363637,0,1,0
1455,5,18.828,0.5720909090909091,0,1,0
1456,5,18.828,0.5720909090909091,0,1,0
1457,5,18.828,0.5720909090909091,0,1,0
1458,5,18.828,0.5720909090909091,0,1,0
1459,5,18.828,0.5720909090909091,0,1,0
1460,5,18.828,0.5720909090909091,0,1,0
1461,5,18.828,0.5720909090909091,0,1,0
1462,5,18.828,0.5720909090909091,0,1,0
1463,5,18.828,0.5720909090909091,0,1,0
1464,5,18.828,0.5720909090909091,0,1,0
1465,5,18.828,0.5720909090909091,0,1,0
1466,5,18.828,0.5720909090909091,0,1,0
1467,5,18.828,0.5720909090909091,0,1,0
1468,5,18.828,0.5720909090909091,0,1,0
1469,5,18.828,0.5720909090909091,0,1,0
1470,5,18.828,0.5720909090909091,0,1,0
1471,5,18.828,0.5720909090909091,0,1,0
1472,5,18.828,0.5720909090909091,0,1,0
1473,5,18.828,0.5720909090909091,0,1,0
1474,5,18.828,0.5720909090909091,0,1,0
1475,5,18.828,0.5720909090909091,0,1,0
1476,5,18.828,0.5720909090909091,0,1,0
1477,5,18.828,0.5720909090909091,0,1,0
1478,5,18.828,0.5720909090909091,0,1,0
1479,5,18.828,0.5720909090909091,0,1,0
1480,5,18.828,0.5720909090909091,0,1,0
1481,5,18.828,0.5720909090909091,0,1,0
1482,5,18.828,0.5720909090909091,0,1,0
1483,5,18.828,0.5720909090909091,0,1,0
1484,5,18.828,0.5720909090909091,0,1,0
1485,5,18.828,0.5720909090909091,0,1,0
1486,5,18.828,0.5720909090909091,0,1,0
1487,5,18.828,0.5720909090909091,0,1,0
1488,5,18.828,0.5720909090909091,0,1,0
1489,5,18.828,0.5720909090909091,0,1,0
1490,5,18.828,0.5720909090909091,0,1,0
1491,5,18.828,0.5720909090909091,0,1,0
1492,5,18.828,0.5720909090909091,0,1,0
1493,5,18.828,0.5720909090909091,0,1,0
1494,5,18.828,0.5720909090909091,0,1,0
1495,5,18.828,0.5720909090909091,0,1,0
1496,5,18.828,0.5720909090909091,0,1,0
1497,5,18.828,0.5720909090909091,0,1,0
1498,5,18.828,0.5720909090909091,0,1,0
1499,5,18.828,0.5720909090909091,0,1,0
1500,5,18.828,0.5720909090909091,0,1,0
1501,5,18.828,0.5720909090909091,0,1,0
1502,5,18.828,0.5720909090909091,0,1,0
1503,5,18.828,0.5720909090909091,0,1,0
1504,5,18.828,0.5720909090909091,0,1,0
1505,5,18.828,0.5720909090909091,0,1,0
1506,5,18.828,0.5720909090909091,0,1,0
1507,5,18.828,0.5720909090909091,0,1,0
1508,5,18.828,0.5720909090909091,0,1,0
1509,5,18.828,0.5720909090909091,0,1,0
1510,5,18.828,0.5720909090909091,0,1,0
1511,5,18.828,0.5720909090909091,0,1,0
1512,5,18.828,0.5720909090909091,0,1,0
1513,5,18.828,0.5720909090909091,0,1,0
1514,5,18.828,0.5720909090909091,0,1,0
1515,5,18.828,0.5720909090909091,0,1,0
1516,5,18.828,0.5720909090909091,0,1,0
1517,5,18.828,0.5720909090909091,0,1,0
1518,5,18.828,0.5720909090909091,0,1,0
1519,5,18.828,0.5720909090909091,0,1,0
1520,5,18.828,0.5720909090909091,0,1,0
1521,5,18.828,0.5720909090909091,0,1,0
1522,5,18.828,0.5720909090909091,0,1,0
1523,5,18.828,0.5720909090909091,0,1,0
1524,5,18.828,0.5720909090909091,0,1,0
1525,5,18.828,0.5720909090909091,0,1,0
1526,5,18.828,0.5720909090909091,0,1,0
1527,5,19.028,0.5675454545454546,0,1,0
1528,5,19.228,0.563,0,1,0
1529,5,19.428,0.5584545454545454,0,1,0
1530,5,19.628,0.5539090909090909,0,1,0
1531,5,19.828,0.5493636363636364,0,1,0
1532,5,20.028,0.5448181818181819,0,1,0
1533,5,20.228,0.5402727272727272,0,1,0
1534,5,20.428,0.5357272727272727,0,1,0
1535,5,20.628,0.5311818181818182,0,2,0
1536,5,20.628,0.5311818181818182,0,2,0
1537,5,20.628,0.5311818181818182,0,1,0
1538,5,21.028,0.5220909090909092,0,1,0
1539,5,21.428,0.5129999999999999,0,1,0
1540,5,21.628,0.5084545454545455,0,1,0
1541,5,21.828,0.5039090909090909,0,1,0
1542,5,22.028,0.49936363636363634,0,1,0
1543,5,22.228,0.4948181818181818,0,1,0
1544,5,22.428,0.4902727272727273,0,1,0
1545,5,22.628,0.4857272727272727,0,1,0
1546,5,22.828,0.48118181818181816,0,1,0
1547,5,23.028,0.47663636363636364,0,1,0
1548,5,23.228,0.472090909090909,0,1,0
1549,5,23.428,0.4675454545454545,0,1,0
1550,5,23.628,0.46299999999999997,0,1,0
1551,5,23.8,0.4590909090909091,0,1,0
1552,5,23.8,0.4590909090909091,0,1,0
1553,5,23.8,0.4590909090909091,0,1,0
1554,5,23.8,0.4590909090909091,0,1,0
1555,5,23.8,0.4590909090909091,0,1,0
1556,5,23.8,0.4590909090909091,0,1,0
1557,5,23.8,0.4590909090909091,0,1,0
1558,5,23.8,0.4590909090909091,0,1,0
1559,5,23.8,0.4590909090909091,0,1,0
1560,5,23.8,0.4590909090909091,0,1,0
1561,5,23.8,0.4590909090909091,0,1,0
1562,5,23.8,0.4590909090909091,0,1,0
1563,5,23.8,0.4590909090909091,0,1,0
1564,5,23.8,0.4590909090909091,0,1,0
1565,5,23.8,0.4590909090909091,0,1,0
1566,5,23.8,0.4590909090909091,0,1,0
1567,5,23.8,0.4590909090909091,0,1,0
1568,5,23.8,0.4590909090909091,0,1,0
1569,5,23.8,0.4590909090909091,0,1,0
1570,5,23.8,0.4590909090909091,0,1,0
1571,5,23.8,0.4590909090909091,0,1,0
1572,5,23.8,0.4590909090909091,0,1,0
1573,5,23.8,0.4590909090909091,0,1,0
1574,5,23.8,0.4590909090909091,0,1,0
1575,5,23.8,0.4590909090909091,0,1,0
1576,5,23.8,0.4590909090909091,0,1,0
1577,5,23.8,0.4590909090909091,0,1,0
1578,5,23.8,0.4590909090909091,0,1,0
1579,5,23.8,0.4590909090909091,0,1,0
1580,5,23.8,0.4590909090909091,0,1,0
1581,5,23.8,0.4590909090909091,0,1,0
1582,5,23.8,0.4590909090909091,0,1,0
1583,5,23.8,0.4590909090909091,0,1,0
1584,5,23.8,0.4590909090909091,0,1,0
1585,5,23.8,0.4590909090909091,0,1,0
1586,5,23.8,0.4590909090909091,0,1,0
1587,5,23.8,0.4590909090909091,0,1,0
1588,5,23.8,0.4590909090909091,0,1,0
1589,5,23.8,0.4590909090909091,0,1,0
1590,5,23.8,0.4590909090909091,0,1,0
1591,5,23.8,0.4590909090909091,0,1,0
1592,5,23.8,0.4590909090909091,0,1,0
1593,5,23.8,0.4590909090909091,0,1,0
1594,5,23.8,0.4590909090909091,0,1,0
1595,5,23.8,0.4590909090909091,0,1,0
1596,5,23.8,0.4590909090909091,0,1,0
1597,5,23.8,0.4590909090909091,0,1,0
1598,5,23.8,0.4590909090909091,0,1,0
1599,5,23.8,0.4590909090909091,0,1,0
1600,5,23.8,0.4590909090909091,0,1,0
1601,5,23.8,0.4590909090909091,0,1,0
1602,5,23.8,0.4590909090909091,0,1,0
1603,5,23.8,0.4590909090909091,0,1,0
1604,5,23.8,0.4590909090909091,0,1,0
1605,5,23.8,0.4590909090909091,0,1,0
1606,5,23.8,0.4590909090909091,0,1,0
1607,5,23.8,0.4590909090909091,0,1,0
1608,5,23.8,0.4590909090909091,0,1,0
1609,5,23.8,0.4590909090909091,0,1,0
1610,5,23.8,0.4590909090909091,0,1,0
1611,5,23.8,0.4590909090909091,0,1,0
1612,5,23.8,0.4590909090909091,0,1,0
1613,5,23.8,0.4590909090909091,0,1,0
1614,5,23.8,0.4590909090909091,0,1,0
1615,4,22.75,0.4829545454545454,0,1,0
1616,4,22.75,0.4829545454545454,0,1,0
1617,4,22.75,0.4829545454545454,0,1,0
1618,4,22.75,0.4829545454545454,0,1,0
1619,4,22.75,0.4829545454545454,0,1,0
1620,4,22.75,0.4829545454545454,0,1,0
1621,4,22.75,0.4829545454545454,0,1,0
1622,4,22.75,0.4829545454545454,0,1,0
1623,4,22.75,0.4829545454545454,0,1,0
1624,4,22.75,0.4829545454545454,0,1,0
1625,4,22.75,0.4829545454545454,0,1,0
1626,4,22.75,0.4829545454545454,0,1,0
1627,4,22.75,0.4829545454545454,0,1,0
1628,4,22.75,0.4829545454545454,0,1,0
1629,4,22.75,0.4829545454545454,0,1,0
1630,4,22.75,0.4829545454545454,0,1,0
1631,4,22.75,0.4829545454545454,0,1,0
1632,4,22.75,0.4829545454545454,0,1,0
1633,4,22.75,0.4829545454545454,0,1,0
1634,4,22.75,0.4829545454545454,0,1,0
1635,4,22.75,0.4829545454545454,0,1,0
1636,4,22.75,0.4829545454545454,0,1,0
1637,4,22.75,0.4829545454545454,0,1,0
1638,4,22.75,0.4829545454545454,0,1,0
1639,4,22.75,0.4829545454545454,0,1,0
1640,4,22.75,0.4829545454545454,0,1,0
1641,4,22.75,0.4829545454545454,0,1,0
1642,4,22.75,0.4829545454545454,0,1,0
1643,4,22.75,0.4829545454545454,0,1,0
1644,4,22.75,0.4829545454545454,0,1,0
1645,4,22.75,0.4829545454545454,0,1,0
1646,4,22.75,0.4829545454545454,0,1,0
1647,4,22.75,0.4829545454545454,0,1,0
1648,4,22.75,0.4829545454545454,0,1,0
1649,4,22.75,0.4829545454545454,0,1,0
1650,4,22.75,0.4829545454545454,0,1,0
1651,4,22.75,0.4829545454545454,0,1,0
1652,4,22.75,0.4829545454545454,0,1,0
1653,4,22.75,0.4829545454545454,0,1,0
1654,4,22.75,0.4829545454545454,0,1,0
1655,4,22.75,0.4829545454545454,0,1,0
1656,4,22.75,0.4829545454545454,0,1,0
1657,4,22.75,0.4829545454545454,0,1,0
1658,4,22.75,0.4829545454545454,0,1,0
1659,4,22.75,0.4829545454545454,0,1,0
1660,4,22.75,0.4829545454545454,0,1,0
1661,4,22.75,0.4829545454545454,0,1,0
1662,4,22.75,0.4829545454545454,0,1,0
1663,4,22.75,0.4829545454545454,0,1,0
1664,4,22.75,0.4829545454545454,0,1,0
1665,4,22.75,0.4829545454545454,0,1,0
1666,4,22.75,0.4829545454545454,0,1,0
1667,4,22.75,0.4829545454545454,0,1,0
1668,4,22.75,0.4829545454545454,0,1,0
1669,4,22.75,0.4829545454545454,0,1,0
1670,4,22.75,0.4829545454545454,0,1,0
1671,4,22.75,0.4829545454545454,0,1,0
1672,4,22.75,0.4829545454545454,0,1,0
1673,4,22.75,0.4829545454545454,0,1,0
1674,4,22.75,0.4829545454545454,0,1,0
1675,4,22.75,0.4829545454545454,0,1,0
1676,4,22.75,0.4829545454545454,0,1,0
1677,4,22.75,0.4829545454545454,0,1,0
1678,4,22.75,0.4829545454545454,0,1,0
1679,4,22.75,0.4829545454545454,0,1,0
1680,4,22.75,0.4829545454545454,0,1,0
1681,4,22.75,0.4829545454545454,0,1,0
1682,4,22.75,0.4829545454545454,0,1,0
1683,4,22.75,0.4829545454545454,0,1,0
1684,4,22.75,0.4829545454545454,0,1,0
1685,4,22.75,0.4829545454545454,0,1,0
1686,4,22.75,0.4829545454545454,0,1,0
1687,4,22.75,0.4829545454545454,0,1,0
1688,4,22.75,0.4829545454545454,0,1,0
1689,4,22.75,0.4829545454545454,0,1,0
1690,4,22.75,0.4829545454545454,0,1,0
1691,4,22.75,0.4829545454545454,0,1,0
1692,4,22.75,0.4829545454545454,0,1,0
1693,4,22.75,0.4829545454545454,0,1,0
1694,4,22.75,0.4829545454545454,0,1,0
1695,4,22.75,0.4829545454545454,0,1,0
1696,4,22.75,0.4829545454545454,0,1,0
1697,4,22.75,0.4829545454545454,0,1,0
1698,4,22.75,0.4829545454545454,0,1,0
1699,4,22.75,0.4829545454545454,0,1,0
1700,4,22.75,0.4829545454545454,0,1,0
1701,4,22.75,0.4829545454545454,0,1,0
1702,4,22.75,0.4829545454545454,0,1,0
1703,4,22.75,0.4829545454545454,0,1,0
1704,4,22.75,0.4829545454545454,0,1,0
1705,4,22.75,0.4829545454545454,0,1,0
1706,4,22.75,0.4829545454545454,0,1,0
1707,4,22.75,0.4829545454545454,0,1,0
1708,4,22.75,0.4829545454545454,0,1,0
1709,4,22.75,0.4829545454545454,0,1,0
1710,4,22.75,0.4829545454545454,0,1,0
1711,4,22.75,0.4829545454545454,0,1,0
1712,4,22.75,0.4829545454545454,0,1,0
1713,4,22.75,0.4829545454545454,0,1,0
1714,4,22.75,0.4829545454545454,0,1,0
1715,4,22.75,0.4829545454545454,0,1,0
1716,4,22.75,0.4829545454545454,0,1,0
1717,4,22.75,0.4829545454545454,0,1,0
1718,4,22.75,0.4829545454545454,0,1,0
1719,4,22.75,0.4829545454545454,0,1,0
1720,4,22.75,0.4829545454545454,0,1,0
1721,4,22.75,0.4829545454545454,0,1,0
1722,4,22.75,0.4829545454545454,0,1,0
1723,4,22.75,0.4829545454545454,0,1,0
1724,4,22.75,0.4829545454545454,0,1,0
1725,4,22.75,0.4829545454545454,0,1,0
1726,4,22.75,0.4829545454545454,0,1,0
1727,4,22.75,0.4829545454545454,0,1,0
1728,4,22.75,0.4829545454545454,0,1,0
1729,4,22.75,0.4829545454545454,0,1,0
1730,4,22.75,0.4829545454545454,0,1,0
1731,4,22.75,0.4829545454545454,0,1,0
1732,4,22.75,0.4829545454545454,0,1,0
